loaderTime, limit, dataLoader, format, deserializer, deserializerTime, dataLength, 
0.6052060127258301, 50, ASIHTTPRequest, xml, LibXMLSAX, 0.04035300016403198, 26268, 
0.8768270015716553, 100, ASIHTTPRequest, xml, LibXMLSAX, 0.08182704448699951, 53361, 
1.04619699716568, 150, ASIHTTPRequest, xml, LibXMLSAX, 0.1212869882583618, 79160, 
1.059407949447632, 200, ASIHTTPRequest, xml, LibXMLSAX, 0.1606569886207581, 105217, 
0.3924930095672607, 50, ASIHTTPRequest, csv, CSV, 0.04817301034927368, 13529, 
0.6652489900588989, 100, ASIHTTPRequest, csv, CSV, 0.06521302461624146, 26678, 
1.063924968242645, 150, ASIHTTPRequest, csv, CSV, 0.08840799331665039, 39945, 
1.141398012638092, 200, ASIHTTPRequest, csv, CSV, 0.1188550591468811, 53611, 
0.6871970295906067, 50, ASIHTTPRequest, xml, TBXML, 0.01663899421691895, 26616, 
1.110217988491058, 100, ASIHTTPRequest, xml, TBXML, 0.02989697456359863, 52660, 
1.71934700012207, 150, ASIHTTPRequest, xml, TBXML, 0.04537296295166016, 79643, 
3.936816036701202, 200, ASIHTTPRequest, xml, TBXML, 0.05642104148864746, 105793, 
0.8665309548377991, 50, ASIHTTPRequest, xml, KissXML, 0.03951102495193481, 26339, 
1.180059969425201, 100, ASIHTTPRequest, xml, KissXML, 0.07474601268768311, 53141, 
1.156964004039764, 150, ASIHTTPRequest, xml, KissXML, 0.1086059808731079, 79570, 
1.538573980331421, 200, ASIHTTPRequest, xml, KissXML, 0.1531639695167542, 105683, 
0.8573300242424011, 50, ASIHTTPRequest, xml, TinyXML, 0.062095046043396, 26856, 
1.166351974010468, 100, ASIHTTPRequest, xml, TinyXML, 0.1182659864425659, 52756, 
1.114829957485199, 150, ASIHTTPRequest, xml, TinyXML, 0.1767209768295288, 80217, 
1.144466996192932, 200, ASIHTTPRequest, xml, TinyXML, 0.2322500348091125, 105619, 
0.6819899678230286, 50, ASIHTTPRequest, xml, GoogleXML, 0.04191595315933228, 26508, 
0.8812360167503357, 100, ASIHTTPRequest, xml, GoogleXML, 0.07970696687698364, 53029, 
1.151645958423615, 150, ASIHTTPRequest, xml, GoogleXML, 0.1142809987068176, 79456, 
1.116372048854828, 200, ASIHTTPRequest, xml, GoogleXML, 0.1481860280036926, 106080, 
0.6529179811477661, 50, ASIHTTPRequest, xml, APXML, 0.06825399398803711, 26682, 
0.8627189993858337, 100, ASIHTTPRequest, xml, APXML, 0.1290979981422424, 52867, 
1.091064989566803, 150, ASIHTTPRequest, xml, APXML, 0.1921769976615906, 79430, 
1.149625957012177, 200, ASIHTTPRequest, xml, APXML, 0.2551130056381226, 105773, 
0.5547449588775635, 50, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.01784896850585938, 13851, 
0.6490489840507507, 100, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.03528398275375366, 27218, 
0.9299359917640686, 150, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.05264401435852051, 40979, 
1.143594026565552, 200, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.06891703605651855, 54712, 
0.671970009803772, 50, ASIHTTPRequest, xml, AQXMLParser, 0.05747199058532715, 26570, 
1.06323504447937, 100, ASIHTTPRequest, xml, AQXMLParser, 0.1090909838676453, 52719, 
1.127228021621704, 150, ASIHTTPRequest, xml, AQXMLParser, 0.1621110439300537, 79592, 
1.0675989985466, 200, ASIHTTPRequest, xml, AQXMLParser, 0.2145330309867859, 105862, 
0.896776020526886, 50, SOAP, soap, SOAP, 0.03211700916290283, 41997, 
0.8887110352516174, 100, SOAP, soap, SOAP, 0.06265997886657715, 83579, 
0.9618989825248718, 150, SOAP, soap, SOAP, 0.09015101194381714, 125382, 
1.332136988639832, 200, SOAP, soap, SOAP, 0.1258029937744141, 166789, 
