deserializer, limit, loaderTime, dataLoader, deserializerTime, dataLength, 
TinyXML, 150, 0.8987059593200684, ASIHTTPRequest, 0.48826003074646, 79409, 
TinyXML, 200, 1.34247499704361, ASIHTTPRequest, 0.655627965927124, 105616, 
GoogleXML, 50, 0.5592110157012939, ASIHTTPRequest, 0.1192350387573242, 26425, 
GoogleXML, 100, 1.107860028743744, ASIHTTPRequest, 0.2411060333251953, 52806, 
GoogleXML, 150, 1.184303998947144, ASIHTTPRequest, 0.3641830086708069, 79409, 
GoogleXML, 200, 1.275022029876709, ASIHTTPRequest, 0.4784629940986633, 105616, 
APXML, 50, 0.5259379744529724, ASIHTTPRequest, 0.2705000042915344, 26425, 
APXML, 100, 0.7574650049209595, ASIHTTPRequest, 0.5410920381546021, 52806, 
APXML, 150, 1.29217803478241, ASIHTTPRequest, 0.8045779466629028, 79409, 
APXML, 200, 1.642057001590729, ASIHTTPRequest, 1.078625023365021, 105616, 
ProtocolBuffer, 50, 0.5483710169792175, ASIHTTPRequest, 0.06236100196838379, 13687, 
ProtocolBuffer, 100, 0.9562079906463623, ASIHTTPRequest, 0.1215279698371887, 27373, 
ProtocolBuffer, 150, 1.105637967586517, ASIHTTPRequest, 0.1837949752807617, 41258, 
ProtocolBuffer, 200, 1.035028040409088, ASIHTTPRequest, 0.2454079985618591, 54767, 
SOAP, 50, 1.181241035461426, SOAP, 0.1179850101470947, 41997, 
SOAP, 100, 0.9001670479774475, SOAP, 0.2369310259819031, 83579, 
SOAP, 150, 1.193616986274719, SOAP, 0.3512609601020813, 125382, 
SOAP, 200, 1.686802983283997, SOAP, 0.473285973072052, 166789, 
